#OTUID	taxonomy	confidence
df49f16ad547192ed797468da33ec7ec	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
df4e8f677e0b8ed6bd9fa91493d85c92	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
df71478bf9c1223234e3abdfba0052c6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
df88b734f9a41f9bab42e7f1328c8b28	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
df8bf0eed8aa352c57a2b5c0ca18daef	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
dfac134d77454f37fbcb1d0e080f3955	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
dfb1e438346ef82825a7b68196cd6e0e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
dfbd58340086915542ee3e52dc603934	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
dfc61e539c0a69e68d4ed086ee4f94d6	k__Metazoa;p__Arthropoda;c__Insecta	0.95
dfeb0cce7fa6490e92ebfef0fe2d11fe	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
dffa0f85066fcba714b515d3dd616501	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
dffbc4fbc907af25381ebe43706814ec	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e0001b1e93fa5979217104fe3e322235	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e000aff349efaad56f401e7d7161b269	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e035c011bd96fd101decdcd863801feb	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e04c240803ee05835eda6b60516c02fd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e05c8f26b59ee87819d3dc70b10a600d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
e082deb0e0f2954a4a8a737c3e90be62	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e0997f1db534de6ecbfb591f517ca871	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
e09b47f663092e028bf76ee7ede8c049	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e0aad3713db1b7b542f501593c0b8568	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e0bcd8166d42834a92a0d6b267cc5e47	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e0c3113a8c6f0d6faddf26326058464f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e0c43c31424cee10765f88c2237533e7	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e0db4d931895c64566c2596ab1d8b519	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e0de12b7bfb588acc96c85bc7f43196b	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e0e7f7a5b10484677098cb82e450861a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e0f7004cee71de683b2ff2ab63f6d5b1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e0fd1b5631081647bd746e6b59a21776	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e1143a32a27d01f7742fc4eff20ff056	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
e11e55ad90af4129fe586c3d8f392ef5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e13a430a3923a683fe4ce0bfdc311ab4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e14385d24129e129ffc2f4c8f71d12e5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e1621ec3cbc2f12d663ac2727b6e02ef	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e17dc38a785ee0cb55d4d3bea4509010	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e18d6ccf5706505c166182b4c1247c79	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e18dede00f42d235c9bfa7b653a3c0d1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e19106b005804437ebed31f4dc19c3bb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e196fdd22d1cafc2687999b53e9feb58	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e1a23fb52b7b0fbf89b23a583c4c4678	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e1b0e5fc9df3d176ed2c54f85042d75b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e1cd0784749e2d92756b9df5845fb09e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e1d6d74c724eaa6cad23225a5c6f550f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e1ec6469c563297fe74dd0ed79dd5857	k__Metazoa;p__Arthropoda	1.0
e2053d9975de6f4cd92550273b7dcf16	k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera	0.55
e209059a4c30f27dae5f4df5ab831e3c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e2177e9f917b9377712590f423776fed	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.692
e21837fc357b10634c9de28c5a2aa219	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
e227ea3f4cf3ce292f5729f6f6038a22	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e26f2aceb871103488da89e7cf1189dd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
e2787e7ebcf9767b8c045f731ef709ec	k__Metazoa;p__Arthropoda;c__Insecta	0.9
e281595c49c62628bcdad4a44d397381	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e2912c05aa1d931c4f8d34959121f819	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e294a91936a0a0e4096dad3bc0db2fdb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e29dd266ad51f48dcf98fe3343b75960	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e29f9405ad66a92dbc1f4b6409cce293	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e2c11016497c495ce07a2c2fb786702f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e2d2e35ec87207ac50e6e4440558630a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e2e1fad2fe34195bc982b767779ddc6c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e2e5c1fa244c5b67ded035bb9680dde8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e2fa245d118e2c63be0795b4c86a13c9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e2fa7420883d279de35c36d7c3485fbb	k__Metazoa;p__Arthropoda;c__Insecta	0.55
e2fffd2b7c02566b94f3045d534402f3	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
e3070b344a6072a53af4fe4a7e931ed5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e30bf89ae957d6226ee8cc94ae2088da	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e30e6f4c6a883049362f73727dd29a20	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
e333b178d98111fc16639150e2400c3c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e33431afd751f08053832081ec3d3668	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e340c4355a9b4b89f063ae9df0f3dfeb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e3458cb76fcec48528fbb7cabcbed1cc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e3483991127e40d67c66b7cfd0a2a866	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
e35321862aaa81cdcfa6ce3c6dbed7dd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e35df76b76ec668e57e753fbbb52dcfc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e36ec2094ff7ab31691bac914f23768a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e39f8aca399032a288bd120ce0f7657a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e3b3d8175cde2783cb511738ad2a7532	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
e3b5efb2fb89d0adaa4dd68b251f8fce	k__Metazoa;p__Arthropoda;c__Insecta	0.55
e3bfaec7f8b5d487cfbdc64a8ee39870	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e3dc890661827ef6c105c1fb689726bf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e3dfe2a5247d83a1d86823c15d7298e5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e3e9501929777b1ad0a219e4b019347e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e3ea3ae5ec8257479ea6be6f7ef8dc5c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e3f4f6f3aab279543bc7d9a00a1beebb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
e402ca34f2983a6e62e7719e2bc4d782	k__Metazoa;p__Arthropoda;c__Insecta	0.7
e41fc8a02f93f8a0d3a8e7a31da69887	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e45442b45270f1b7c5975cc98e197b96	k__Metazoa;p__Arthropoda;c__Insecta	0.55
e45a7fec8e7de914cf102bab5afb7a70	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e46783dd511c19a6247b163083f64a2f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e4774f924c5286ae81f2f9adc2998059	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e4a86f3683bfd5b4dce3bf2e70bb5152	k__Metazoa;p__Arthropoda;c__Insecta	0.55
e4cd924e5e4b96767b9d1fe124ec622e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e4d332296ec7f8df7f5c68f2fe121cbc	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.6
e4dbfb309f12942166430a0ebb0dfb91	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e4e186995ca5340c7adcbd066dd3930f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e4e570158bf3014d6d48884e0ecc2b34	k__Metazoa;p__Arthropoda;c__Insecta	0.85
e4ef5d3da231f07dac960e96440f7198	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
e50e37e9c96a169bb8db41a20d3ae554	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e5362b018ab03a20e2d7859e86b2d96d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e5551669f28dce1d1eb315c3a941eda6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e56177459fd34bfab384aa14613faf23	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
e580ded62789d6da01033f578bbd1de5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e5cfa4b9c5a43fcbbafbe9847f449ddd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e5e1c4ecb0b50529256b8757af45ef9f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e5faa9eec8fc2115b26e4b75a7353980	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e5ffb8a1c32c5a9f2f1db2a09e2e2ce6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e601d3aeb6ee2ae0e723ea6d0889e43c	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e6087d92ad0c02b90e2c9f5660eb09a2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e60da8d65fbc52a8e0e63bf430c2cb02	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.818
e63cb2298d6c5f2f09eedc5aeeb31d1c	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e648d1de1358bfbc21bbabdb2b003532	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e6514f3dde0ac785ad940c89bb8498ae	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
e6700bbfd2a3fbb38c065c800eb89e7d	k__Metazoa;p__Arthropoda;c__Insecta	0.95
e689d8bca2d88fdc83ba5207a618d64a	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e6a08662664a918951d8a48658443c4c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
e6a77ca5727acfbf4677355427a21669	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e6a7fad7ca4dd03408dd63b6a57e264f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
e6c6779a8bc3dca657ce82dc8030428c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
e6d2b0799b5c386fe2d589d625e45244	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
e6df2d6eb850f167e0e9956fe8df6aad	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e6e95bd6aa7ecdcb9abb61f385bac265	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e6fa6039ac92abe64ab0b5ed189f46f6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e719536b00e63b757c32a8236a836174	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e7246dc91feb45038a6e9725e8f6b13b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e72c13872dc661e2d790d1aadf4e7335	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e73d78d609c3b26f42c7f1c60bdb06f8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e74b9d633ecec8b5d03556450ca0b42d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
e78ff34a0bc775a1b0957ad9d6505a61	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e7997a4748888af1a3d6edafc26f1edd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e7ac14ec40689a9382de5d7fced902f8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e7f4a70a7cfa2273a9a1006d841c24bd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e81209f11d886e5c7e0c51b2a7abfff3	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e8139eff8076524047ae8b4ff86ff682	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.538
e8250faa77103fda0aab74b7b39b8a99	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.65
e83428466f075e2660fb3855aa0f4766	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e8420ec50618cd6b9e913840c77caa7e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e844c2716df74aeed109ee4b88ef87f2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e846149f582c4e516f77d82cc06b307d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e854d6a3d4b0ed45aee2d8c986aec3a8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e858bcf9a190eda18a01772a5f7ec41e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e85990227b7de32457e6cb13e39d2406	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e85c98b6996601b2586597b5c0a2fd2f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
e866448bbaa77b427ec550c981e19d95	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e869d822910598623975ad32ac869628	k__Metazoa;p__Arthropoda;c__Insecta	0.95
e88c7dad89498d51296309c2ae2ec674	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e89f87ef26ec9ee946c95d4266d5a217	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
e8a2143b2a0c35bac6d8b03cca77977c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e8cb87112599482de1fa7a94bc28bda4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.923
e8f319402e0c483d6ab4ecd7fde658f8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
e900f35c9f641d0073cddbba2ed62700	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e90f0250c4d5a65edb7be8a1a84d6651	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e913e29c4bef6fd174e93a8101afc0a1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
e9390a65ab7e07a648a44dbcf856b8bc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
e93fa33f9389c7d6b55b211f06f995bf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
e959886770954513bed91e6e01f60aa8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e95c03a0ce2d6bd71047f668921670f0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e9781536accaedf23d6349e2b91204a7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
e9838cbf47f49bde426491c2403a015e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
e98908e74763f7f86e96b2b2fbb27ca4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e99e108799055f93ccbeeb0500fdc02f	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.6
e9a9a7807ff9966ede36c0325f0d2b73	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
e9aef9a16d37c5714088f4dda1f5de4b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
e9b36737ceaa8c9a6e723cca248eb7ba	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
e9d1452afa6c24f4b12b6b6eb3a38334	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.526
e9ea6d395598a158121ca1b019eba21f	k__Metazoa;p__Arthropoda;c__Insecta	1.0
e9f68a24361002c5de7daf8c8418b576	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
ea0673fadfa54a13f004a649aa75f1e1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
ea1d6d6eaffe07c2ecdf7bf0023f87da	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ea221107998c02113ceac2b167bc49be	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
ea2bc730c31193f9f0f896164c535273	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ea3780a73273fc5e7b4f146de707bb9f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
ea3bee08dd1a896ff3c43abbcc7aa7e5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
ea3f7065d17f2853436dc4fda07c2a81	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ea47ab9f12428db26ac74c1430c71eb9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ea5f5635abe4eded8358c0a7e160add5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ea6d9ce69afb29f28c7f6248e41fa47e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
ea7665663641c0a9604de7dc5bfbaef4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
ea8c15fbbb38a6f59c61351546f4a8da	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
ea92de0ef5f2f9c364c033a30aa53c52	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ea9c6684539c56b937f6b91e0337a347	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
eaa23a69d513678b3f5d024f36aaf2a6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
eaa83cfe1ab8e64f101ec941193d9757	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
eaae5df0117f85f5f96531666d8b0b3d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
eab246902af4279c20b05c34c623acc2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
eab4976d5abed61a62c68ccbd2aceb82	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
eac0864d632f7c818082981e6c17cf8d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
eaf20f0a4b8bcfe75072b718e126b96d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
eb35c5cf26b327e3e545a85e7284300d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
eb3e03d6de13aa52806caf2af8bdf16d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
eb40b01a71c82fea42c59eab032feec9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
eb48249e97da934eefe7bfb79b22ddae	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
eb5953407b0f7e24e62db58a9e1d5620	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
eb65cfebd0507fd5ad2140325d5c9dc2	k__Metazoa;p__Arthropoda;c__Insecta	0.9
eb7331578b926df987de58da9a25ec60	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
eb736aa68fca8a6cdae43317e15f111f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
eb850be1b23bab8ae38cec9b70b9c630	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
eb8538a498497d8254d90ff931905b76	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
eb981204391a9375365abdb81937a33e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
eb9f5ba408b18955bae7e5186e0ec785	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
ebcc661d151308e3e95b080801473530	k__Metazoa;p__Arthropoda	1.0
ebd0a7f280f0dab9d71fb0ee875ad966	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
ebe2a237bb4fcbac50b1a12cfebdec4e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
ebece987e60f75e9004aff69ce784cea	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
ebf48ec3e2271e3aa91dbdedf2371170	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
ec09eb821c0d5bfc09358200d864942e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
ec11dee5cb470f632ce65973bb19d1d0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
ec18de12c454cd9d4f00ae47d88aba59	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
ec21f02003bd48d7390a7c095a5c0786	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
ec227f0a4504024e9e6f5dd98bddc91f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
ec28cc774393d2d3f92efec1990629ea	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
ec3c34e6beb61dc87950b14ad02c5f32	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
ec3c3780cd5f7999dee7a6a402e3ee80	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
ec462f5829f198c13449d4de37cc3b19	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ec49b9eb61a83ad48e92ad6c020aa71d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
ec585cc9d3a8ce8595a115b2b3180873	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
ec6aa93ed623dd0de396673d18cbdb71	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
ec6bee776f4de6f102cdac305694d1c2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ec6cc4179ff043aeb0edbe13f2e5a92c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
ec7f470fc862fa5dd4a18a8ee59e9d50	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
ec831283cdda7b2dcd8236a8ee314230	k__Metazoa;p__Arthropoda;c__Insecta	1.0
ec8fdf93ea9a71a02a0b1f54fb2d0732	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
eca5558471da54db9746d57c8e01e296	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
eca701628620e684b09052db7cfc468d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ecb441e0e736b6626ae3f05682ef12ab	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ecc46a31915c2a8c279afc8ec39de126	k__Metazoa;p__Arthropoda;c__Insecta	0.65
eccc4ca1f9c03cc8427021be7238cb78	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
ece08fef073f41797d7373abe5d2bfe2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
ecf66493a7665b44e6be490445f987c6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
ecf6b2547ada5dd180da6dad22990674	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
ecfe30e0809e8a36528b0ee27ee5b382	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
ed024b51bfb10923ddbe18d1bb6a320f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
ed0749932ab71c1e11aff6725ae25442	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
ed11a6966f167e721268c30959d7c51d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
ed2771d1673319c7e443a59e55826214	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.55
ed2907d522aadf27d6715eb94056efa5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
ed2a9d709af90d282b28966f7a37edbd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
